"FP0.6","TP0.6","FN0.6","TN0.6","FP0.7","TP0.7","FN0.7","TN0.7","FP0.8","TP0.8","FN0.8","TN0.8","FP0.9","TP0.9","FN0.9","TN0.9","FP0.62","TP0.62","FN0.62","TN0.62","FP0.72","TP0.72","FN0.72","TN0.72","FP0.82","TP0.82","FN0.82","TN0.82","FP0.92","TP0.92","FN0.92","TN0.92","FP0.63","TP0.63","FN0.63","TN0.63","FP0.73","TP0.73","FN0.73","TN0.73","FP0.83","TP0.83","FN0.83","TN0.83","FP0.93","TP0.93","FN0.93","TN0.93","FP0.64","TP0.64","FN0.64","TN0.64","FP0.74","TP0.74","FN0.74","TN0.74","FP0.84","TP0.84","FN0.84","TN0.84","FP0.94","TP0.94","FN0.94","TN0.94","FP0.65","TP0.65","FN0.65","TN0.65","FP0.75","TP0.75","FN0.75","TN0.75","FP0.85","TP0.85","FN0.85","TN0.85","FP0.95","TP0.95","FN0.95","TN0.95","S1","S2","S3","S4","S5"
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,23,4,1,972,23,4,1,972,23,4,1,972,23,4,1,972,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,3,1,4,992,1,1,4,994,0,1,4,995,0,1,4,995,0.181420801801002,0.758017351493149,0.88546009696182,0.334635319647928,0.208517320919243
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,34,4,1,961,34,4,1,961,34,4,1,961,34,4,1,961,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0.231478187604455,0.770531393163926,0.951517523938087,0.405838705470702,0.247847832953929
0,4,1,995,0,4,1,995,0,3,2,995,0,2,3,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,25,4,1,970,25,4,1,970,25,4,1,970,25,4,1,970,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,1,3,2,994,0,3,2,995,0,2,3,995,0,2,3,995,0.172120792528613,0.751152334188958,0.893718057238653,0.317480987903748,0.240938290054297
1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,28,4,1,967,28,4,1,967,28,4,1,967,28,4,1,967,3,2,3,992,0,2,3,995,0,2,3,995,0,0,5,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.160554205750721,0.731511262904096,0.915370052348302,0.309640407731051,0.203177894297422
1,4,1,994,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,18,4,1,977,18,4,1,977,18,4,1,977,18,4,1,977,3,3,2,992,3,3,2,992,2,3,2,993,0,3,2,995,2,1,4,993,1,1,4,994,0,1,4,995,0,0,5,995,0.209722446561338,0.857302278300749,0.853626141839406,0.379419629237641,0.204390056225299
0,4,1,995,0,4,1,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,16,4,1,979,16,4,1,979,16,4,1,979,16,4,1,979,1,1,4,994,1,1,4,994,0,1,4,995,0,1,4,995,1,4,1,994,0,4,1,995,0,4,1,995,0,2,3,995,0.199798061857308,0.829169509859762,0.830784083672332,0.342258200802676,0.275679024711581
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,30,4,1,965,30,4,1,965,30,4,1,965,30,4,1,965,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.262120432654497,0.783425245778933,0.936381002172319,0.550891922595592,0.211087534165622
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,22,3,2,973,22,3,2,973,22,3,2,973,22,3,2,973,2,1,4,993,1,1,4,994,0,1,4,995,0,1,4,995,2,0,5,993,0,0,5,995,0,0,5,995,0,0,5,995,0.186851009307778,0.754393310999959,0.869715667157565,0.347304764177893,0.184415354662286
1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,28,4,1,967,28,4,1,967,28,4,1,967,28,4,1,967,2,2,3,993,1,2,3,994,1,2,3,994,1,2,3,994,1,3,2,994,0,2,3,995,0,2,3,995,0,2,3,995,0.143736141608312,0.650521278190247,0.895891658386468,0.255082103082102,0.224551012106795
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,33,4,1,962,33,4,1,962,33,4,1,962,33,4,1,962,1,2,3,994,1,2,3,994,1,2,3,994,0,1,4,995,2,1,4,993,0,1,4,995,0,1,4,995,0,1,4,995,0.159530070726807,0.768147671903698,0.953582216730838,0.306813500658484,0.202773067704286
