"FP0.6","TP0.6","FN0.6","TN0.6","FP0.7","TP0.7","FN0.7","TN0.7","FP0.8","TP0.8","FN0.8","TN0.8","FP0.9","TP0.9","FN0.9","TN0.9","FP0.62","TP0.62","FN0.62","TN0.62","FP0.72","TP0.72","FN0.72","TN0.72","FP0.82","TP0.82","FN0.82","TN0.82","FP0.92","TP0.92","FN0.92","TN0.92","FP0.63","TP0.63","FN0.63","TN0.63","FP0.73","TP0.73","FN0.73","TN0.73","FP0.83","TP0.83","FN0.83","TN0.83","FP0.93","TP0.93","FN0.93","TN0.93","FP0.64","TP0.64","FN0.64","TN0.64","FP0.74","TP0.74","FN0.74","TN0.74","FP0.84","TP0.84","FN0.84","TN0.84","FP0.94","TP0.94","FN0.94","TN0.94","FP0.65","TP0.65","FN0.65","TN0.65","FP0.75","TP0.75","FN0.75","TN0.75","FP0.85","TP0.85","FN0.85","TN0.85","FP0.95","TP0.95","FN0.95","TN0.95","S1","S2","S3","S4","S5"
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,9,5,0,986,9,5,0,986,9,5,0,986,9,5,0,986,1,4,1,994,1,4,1,994,0,4,1,995,0,4,1,995,2,2,3,993,2,2,3,993,1,2,3,994,1,2,3,994,0.579954961432639,0.691775820235266,0.75036105988671,0.599086034993824,0.289455529597168
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,13,5,0,982,13,5,0,982,13,5,0,982,13,5,0,982,2,4,1,993,0,4,1,995,0,4,1,995,0,4,1,995,2,2,3,993,0,2,3,995,0,1,4,995,0,1,4,995,0.608267312976703,0.70909538031782,0.778382230031604,0.514527084733523,0.209149393929084
0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,19,5,0,976,19,5,0,976,19,5,0,976,19,5,0,976,3,4,1,992,1,4,1,994,0,4,1,995,0,4,1,995,1,3,2,994,0,2,3,995,0,2,3,995,0,2,3,995,0.45311870448077,0.71707156562164,0.850855867660669,0.45395809775333,0.284448754571666
0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,16,5,0,979,16,5,0,979,16,5,0,979,16,5,0,979,1,4,1,994,1,4,1,994,1,4,1,994,0,4,1,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0.25708547347215,0.756359458327324,0.816032108152355,0.667273365712654,0.235870428770135
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,10,5,0,985,10,5,0,985,10,5,0,985,10,5,0,985,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0,0,5,995,0,0,5,995,0,0,5,995,0,0,5,995,0.343736198878152,0.735819331028983,0.763293631925803,0.501022991291007,0.169690412638126
0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,27,5,0,968,27,5,0,968,27,5,0,968,27,5,0,968,1,4,1,994,1,4,1,994,0,4,1,995,0,4,1,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0.326669646583981,0.711945401684356,0.894808276054243,0.67554212990923,0.231551613890191
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,12,5,0,983,12,5,0,983,12,5,0,983,12,5,0,983,5,4,1,990,3,4,1,992,1,3,2,994,0,3,2,995,2,1,4,993,0,1,4,995,0,1,4,995,0,1,4,995,0.414919246945217,0.742596162122574,0.777034173201934,0.444266484312043,0.209254435560184
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,22,5,0,973,22,5,0,973,22,5,0,973,22,5,0,973,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,1,1,4,994,0,1,4,995,0,1,4,995,0,1,4,995,0.348078555850448,0.763555062400841,0.834320019781363,0.395729231436863,0.185151631697085
0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,15,5,0,980,15,5,0,980,15,5,0,980,15,5,0,980,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0.598006726737131,0.742332303144864,0.817854081319572,0.579651863102065,0.211725707697236
0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,23,5,0,972,23,5,0,972,23,5,0,972,23,5,0,972,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,2,0,5,993,1,0,5,994,0,0,5,995,0,0,5,995,0.416343273808765,0.736905810925241,0.880443870712559,0.63479293941217,0.183083014033582
1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,51,5,0,944,51,5,0,944,51,5,0,944,51,5,0,944,3,2,3,992,2,2,3,993,2,2,3,993,2,2,3,993,4,1,4,991,2,1,4,993,1,1,4,994,0,1,4,995,0.332585164475836,0.750605763009766,1,0.598460031113504,0.263427014944141
0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,21,5,0,974,21,5,0,974,21,5,0,974,21,5,0,974,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,2,1,4,993,0,1,4,995,0,1,4,995,0,0,5,995,0.381822339268149,0.724613737472151,0.84153064710368,0.447358876112434,0.197026199401935
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,27,5,0,968,27,5,0,968,27,5,0,968,27,5,0,968,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.498310864041406,0.768508010779513,0.885459073504868,0.527036984933213,0.177815505709292
0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,22,5,0,973,22,5,0,973,22,5,0,973,22,5,0,973,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,1,3,2,994,0,3,2,995,0,2,3,995,0,2,3,995,0.380479399351998,0.718895677882408,0.854651323993943,0.674795654149223,0.261992479122322
0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,29,5,0,966,29,5,0,966,29,5,0,966,29,5,0,966,2,4,1,993,1,4,1,994,0,4,1,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0.65585766376223,0.71793826163437,0.904318557502771,0.391700137072025,0.271862815039122
0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,12,5,0,983,12,5,0,983,12,5,0,983,12,5,0,983,1,4,1,994,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0.327619039366673,0.724552780080398,0.763274134896691,0.376192184469747,0.316218857807956
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,15,5,0,980,15,5,0,980,15,5,0,980,15,5,0,980,1,5,0,994,0,5,0,995,0,4,1,995,0,4,1,995,3,1,4,992,0,1,4,995,0,1,4,995,0,1,4,995,0.527939761876632,0.705778150402584,0.784368055386767,0.36055801176503,0.191118037025963
0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,13,5,0,982,13,5,0,982,13,5,0,982,13,5,0,982,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0.663872913747727,0.73388483684744,0.793406054525255,0.709355397065734,0.437048230168042
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,24,5,0,971,24,5,0,971,24,5,0,971,24,5,0,971,2,5,0,993,0,4,1,995,0,4,1,995,0,4,1,995,2,1,4,993,1,0,5,994,0,0,5,995,0,0,5,995,0.255233522801079,0.809186852939401,0.857352011865419,0.34290212021662,0.182134693578166
0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,13,5,0,982,13,5,0,982,13,5,0,982,13,5,0,982,1,4,1,994,1,4,1,994,1,4,1,994,1,4,1,994,2,0,5,993,1,0,5,994,0,0,5,995,0,0,5,995,0.328061383717113,0.72995036677207,0.770547951690717,0.387092375731038,0.19624233142145
1,3,2,994,0,3,2,995,0,3,2,995,0,2,3,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,38,4,1,957,38,4,1,957,38,4,1,957,38,4,1,957,1,4,1,994,1,4,1,994,0,4,1,995,0,3,2,995,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0.229700642983871,0.747034153583955,0.948566145850623,0.279960701484426,0.23955419941435
0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,5,0,995,0,4,1,995,0,4,1,995,0,4,1,995,6,5,0,989,6,5,0,989,6,5,0,989,6,5,0,989,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,2,2,3,993,1,2,3,994,0,2,3,995,0,2,3,995,0.748515527904513,0.70215343957673,0.746047058354784,0.601782620573699,0.24542393336861
0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,15,5,0,980,15,5,0,980,15,5,0,980,15,5,0,980,1,4,1,994,0,4,1,995,0,4,1,995,0,4,1,995,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0.557547752208874,0.7342322279941,0.807629811323733,0.583871551745742,0.350618383388961
0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,23,5,0,972,23,5,0,972,23,5,0,972,23,5,0,972,2,4,1,993,1,4,1,994,0,4,1,995,0,4,1,995,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,0.631474074268204,0.719913764613083,0.886339276250341,0.386347616890036,0.228796662705524
0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,11,5,0,984,11,5,0,984,11,5,0,984,11,5,0,984,2,5,0,993,2,5,0,993,1,5,0,994,0,5,0,995,3,1,4,992,0,1,4,995,0,1,4,995,0,1,4,995,0.389199166870609,0.70847587396063,0.769766437622231,0.446674057393244,0.215962853692369
0,5,0,995,0,4,1,995,0,4,1,995,0,4,1,995,0,5,0,995,0,5,0,995,0,4,1,995,0,3,2,995,20,5,0,975,20,5,0,975,20,5,0,975,20,5,0,975,1,5,0,994,1,5,0,994,1,4,1,994,0,4,1,995,1,2,3,994,0,2,3,995,0,1,4,995,0,1,4,995,0.276958338349432,0.733058503308837,0.827637466742004,0.45394055722029,0.237732007515806
0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,29,5,0,966,29,5,0,966,29,5,0,966,29,5,0,966,2,3,2,993,1,3,2,994,0,3,2,995,0,3,2,995,2,0,5,993,2,0,5,993,1,0,5,994,0,0,5,995,0.508887732426002,0.770423588483476,0.903767543079057,0.439595955698851,0.194952233784158
0,3,2,995,0,3,2,995,0,2,3,995,0,1,4,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,20,5,0,975,20,5,0,975,20,5,0,975,20,5,0,975,1,4,1,994,1,4,1,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0.376088609633675,0.691453790785816,0.83336457357076,0.534509677917262,0.325430065700481
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,12,5,0,983,12,5,0,983,12,5,0,983,12,5,0,983,5,4,1,990,2,4,1,993,0,3,2,995,0,3,2,995,2,1,4,993,2,1,4,993,0,1,4,995,0,1,4,995,0.36887966241416,0.750656344946079,0.78363539735685,0.438839462821533,0.207773926590721
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,16,5,0,979,16,5,0,979,16,5,0,979,16,5,0,979,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0.574090161552839,0.701068020312502,0.804611538147435,0.678291408710542,0.295066776352545
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,24,5,0,971,24,5,0,971,24,5,0,971,24,5,0,971,3,3,2,992,2,3,2,993,0,3,2,995,0,3,2,995,2,1,4,993,0,1,4,995,0,1,4,995,0,1,4,995,0.376536300340481,0.713447709447089,0.865770752323377,0.412635672983018,0.206421884352769
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,15,5,0,980,15,5,0,980,15,5,0,980,15,5,0,980,31,4,1,964,16,4,1,979,5,4,1,990,2,4,1,993,2,1,4,993,1,1,4,994,0,1,4,995,0,0,5,995,0.380525996242448,0.715306358067449,0.779450306512762,0.318334634414278,0.179895754923277
0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,28,5,0,967,28,5,0,967,28,5,0,967,28,5,0,967,1,4,1,994,1,4,1,994,0,4,1,995,0,4,1,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.28203653617832,0.728932272474051,0.899306004496293,0.591612966404472,0.186805414105521
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,15,5,0,980,15,5,0,980,15,5,0,980,15,5,0,980,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,0.342980725127954,0.731104513091592,0.797716627266726,0.586465035749524,0.299407786294121
0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,28,5,0,967,28,5,0,967,28,5,0,967,28,5,0,967,2,4,1,993,2,4,1,993,0,4,1,995,0,4,1,995,6,2,3,989,4,2,3,991,2,2,3,993,0,2,3,995,0.75725047320986,0.735547836667425,0.921399027473628,0.483414533178216,0.282313343626769
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,34,5,0,961,34,5,0,961,34,5,0,961,34,5,0,961,2,3,2,993,2,3,2,993,1,3,2,994,1,3,2,994,1,2,3,994,0,2,3,995,0,2,3,995,0,1,4,995,0.284459674110794,0.726008159066501,0.943083499137889,0.564198972304503,0.221906192811079
0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,17,5,0,978,17,5,0,978,17,5,0,978,17,5,0,978,3,4,1,992,1,4,1,994,0,3,2,995,0,3,2,995,1,1,4,994,1,1,4,994,0,1,4,995,0,1,4,995,0.459694991858497,0.724959833228173,0.81079607870739,0.372420182791468,0.231081611621121
0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,17,5,0,978,17,5,0,978,17,5,0,978,17,5,0,978,199,3,2,796,154,3,2,841,89,2,3,906,31,2,3,964,1,1,4,994,1,1,4,994,1,1,4,994,0,1,4,995,0.32934356839096,0.698791937663405,0.797243658945723,0.495721593726771,0.209371065815335
0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,22,5,0,973,22,5,0,973,22,5,0,973,22,5,0,973,3,4,1,992,2,4,1,993,1,4,1,994,1,4,1,994,2,0,5,993,1,0,5,994,0,0,5,995,0,0,5,995,0.197337494538455,0.795660479214816,0.840548227766532,0.373118764265239,0.184667889977818
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,12,5,0,983,12,5,0,983,12,5,0,983,12,5,0,983,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,0.467095496609867,0.740073557996786,0.760161637105489,0.618406561491424,0.235348110789818
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,27,5,0,968,27,5,0,968,27,5,0,968,27,5,0,968,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,5,0,5,990,1,0,5,994,0,0,5,995,0,0,5,995,0.69626353501203,0.724792547652368,0.909341276559278,0.795539242707408,0.170684025227149
